"Electrodermal activity, mean ","Blood volume pulse, standard deviation","Electrodermal activity, 75th percentile ","Skin Temperature, median ","Electrodermal activity, maximum ","Skin temperature, mean ","Heart rate, maximum ","AU07 (lid tightener), mean","Wrist Acceleration in Y-axis, mean ","AU45, blink count","Gaze angle in Y-axis, mean ","AU06 (cheek raiser), mean","AU04 (brow lowerer), standard deviation","AU14 (dimpler), mean",Productivity,Mood,Stress_Numeric,Stress
-0.1428470939,13.79937178,0.04291302481,-0.5775052467,0.4670466238,-0.9818039776,13.01098382,0.6654798309,32.4302,3,0.25826632,0.1681973739,0.1014427268,1.201783433,91,-3,44,Eustress-distress coexistence
-0.1309060622,51.96291355,0.05397243861,0.05656963565,-0.01182744544,-0.9750023621,12.23357436,0.9320269669,39.6615,8,0.2205086089,0.09953071996,0.01696546251,1.277974531,91,-3,44,Eustress-distress coexistence
-0.1314036052,85.16161246,0.04291302481,0.2238478577,0.6568408362,-0.9868051655,15.8686455,1.549515901,52.8792,5,0.3030590763,1.20178499,0.8337609819,1.034079637,91,-3,44,Eustress-distress coexistence
-0.112198446,11.37595527,0.1209991889,-0.4486558054,0.5715663046,-0.9950071137,11.49543001,1.411350465,51.1281,14,0.2277217565,0.9706703744,0.4119205558,0.8644997253,91,-3,44,Eustress-distress coexistence
-0.1592660124,66.68464204,0.04291302481,-0.7300901115,0.01047760201,-0.9987079927,14.82217503,1.229675246,51.0823,16,0.186312946,0.4337948089,0.1148171563,0.8607474961,91,-3,44,Eustress-distress coexistence
-0.1176714188,51.47823025,-0.08008106202,-0.06097722312,0.1379465194,-0.2882392394,20.71404157,0.1183860675,12.549,7,0.2834678111,0.002460588002,0.00277219033,0.2432973457,72,-5,51,Eustress-distress coexistence
-0.1177709274,141.8990613,0.1209991889,-0.1480071089,-0.2099961161,-0.2839382178,8.838589956,0.105500172,15.0021,8,0.2843583232,0.0006666841257,-0.001322022799,0.2258911717,72,-5,51,Eustress-distress coexistence
-0.1140891093,-39.78974293,0.03185361101,0.2453227646,0.1983392471,-0.2962411401,17.70691266,0.107329651,15.476,9,0.2937086997,0.006347379733,-0.005689183471,0.2484045465,72,-5,51,Eustress-distress coexistence
-0.1110043428,68.66973626,0.07642639997,-0.271205259,0.2588124985,-0.3032428031,18.94261504,0.106216055,15.6385,2,0.424346818,0.02069861074,0.01833020022,0.2642472917,72,-5,51,Eustress-distress coexistence
-0.1127954975,51.0778397,0.06536698617,-0.1299229768,0.234977502,-0.3329498593,19.48623218,0.1044661186,14.3771,8,0.3456255525,0.0006666841257,-0.005279762158,0.2075469403,72,-5,51,Eustress-distress coexistence
-0.1192635563,36.10744761,-0.4373336412,0.08482609208,0.05911387876,-0.3677581271,14.63174418,0.1044661186,14.3615,5,0.2780356876,0.0006666841257,-0.005689183471,0.2044200827,72,-5,51,Eustress-distress coexistence
-0.1141886179,68.21034078,0.232933862,-0.2644237094,0.02344190756,-0.3670579607,17.94480135,0.1187042378,14.6635,13,0.29816126,0.003656523919,0.01096061659,0.2265165432,72,-5,51,Eustress-distress coexistence
-0.1058298957,49.41727256,0.07642639997,-0.0191576676,-0.05233083485,-0.3439524726,21.90528345,0.1051820017,24.7531,4,0.2674385941,0.002360926675,-0.005689183471,0.2373563162,72,-5,51,Eustress-distress coexistence
-0.09796871656,54.5254131,0.05397243861,-0.1491373672,0.4472378091,-0.3872627599,20.22887252,0.1081250766,15.2073,8,0.3262123897,0.0006666841257,0.01519130349,0.2452776889,72,-5,51,Eustress-distress coexistence
-0.1122979545,38.31170297,-0.4708470164,0.3538275573,0.4168803979,-0.3270484575,18.50600286,0.1052615443,2.899,13,0.2887218322,0.0006666841257,-0.0055527097,0.2626838629,72,-5,51,Eustress-distress coexistence
-0.1105067998,68.74559973,-0.04656768686,0.154902104,0.256477313,-0.3340501206,19.92164542,0.1046252037,13.8469,9,0.2360035186,0.0006666841257,-0.005689183471,0.2271419147,91,-5,74,Eustress-distress coexistence
-0.1123974631,44.03939522,0.1434531503,0.4645928666,0.2211274364,-0.3729593625,20.14314867,0.1070114807,15.199,13,0.3221160343,0.0006666841257,0.004273401811,0.2587231766,91,-5,74,Eustress-distress coexistence
-0.1152832125,118.887141,-0.3703068909,0.5403201698,0.05846968966,-0.4047669175,1.933123745,0.1272152923,15.4052,4,0.3553321339,0.0006666841257,-0.005689183471,0.2163021416,91,-5,74,Eustress-distress coexistence
-0.1047353012,-7.20216645,0.03185361101,0.5018913891,-0.02382546735,-0.4585796993,23.75274244,0.1132158008,15.6333,5,0.2815086846,0.0006666841257,-0.005689183471,0.2154683129,91,-5,74,Eustress-distress coexistence
-0.1038397238,47.24673429,0.05397243861,0.0418762783,-0.08349348237,-0.4742834294,22.82696477,0.1059774273,15.2979,10,0.2956678263,0.0006666841257,-0.002686760509,0.2116118552,91,-5,74,Eustress-distress coexistence
-0.1087156451,60.47226649,0.2439932758,-0.8046871565,-0.202024276,-0.4654813386,17.40028502,0.1045456612,13.824,2,0.294688263,0.0006666841257,-0.005689183471,0.2398578023,91,-5,74,Eustress-distress coexistence
-0.1103077826,71.86443142,0.09888036132,-0.2587724182,-0.1100662826,-0.4745835006,20.39952095,0.1044661186,12.6146,6,0.2833787599,0.0006666841257,-0.004870340845,0.2124456839,91,-5,74,Eustress-distress coexistence
-0.1111038514,31.3196195,0.1434531503,0.106300999,0.1513134431,-0.4999895352,19.24714454,0.3104018199,13.2479,6,0.3094707631,0.2418470941,0.2682136749,0.4435204617,91,-5,74,Eustress-distress coexistence
-0.1115018858,52.83955814,0.1659071116,-0.2892893911,0.1570306213,-0.4939881097,22.28424684,0.1093182151,12.374,5,0.3622781279,0.0006666841257,-0.004324445761,0.2661234063,91,-5,74,Eustress-distress coexistence
-0.1066259645,57.19327858,-0.08008106202,-0.122011169,0.02948118034,-0.4644811011,19.87218935,0.1065342253,9.8344,8,0.2300370879,0.001463974737,0.002499242788,0.2485087751,91,-5,74,Eustress-distress coexistence
-0.3749011423,51.22535201,-0.0130543117,0.03283421224,0.3634932266,-1.08912947,18.36332959,0.6694569592,4.6969,3,0.2493611995,0.1693933098,0.5572651219,1.821526613,90,-2,63,Eustress-distress coexistence
-0.3875387341,53.77942228,-0.0130543117,0.106300999,0.7377670914,-1.10963434,17.8830562,0.7177392963,9.2979,13,0.3401043777,0.3233700592,0.8816632755,1.329880367,90,-2,63,Eustress-distress coexistence
-0.4163962273,53.96908096,-0.0130543117,0.150381071,0.6613501599,-1.106133509,19.57215585,0.7676920272,9.2792,11,0.3384124048,0.3905417932,0.9378904692,1.588888406,90,-2,63,Eustress-distress coexistence
-0.4422684625,49.21496996,0.8247800673,0.1051707407,0.8892320526,-1.088829399,20.63691008,0.8222582269,8.9958,8,0.3401043777,0.5508968674,1.041337588,1.383036946,90,-2,63,Eustress-distress coexistence
-0.4264465956,52.14414296,0.03185361101,-0.1841753732,0.8719194706,-1.060822746,14.50925298,0.7671352292,11.7458,6,0.3711832484,0.5104343689,1.284806795,0.9962446595,90,-2,63,Eustress-distress coexistence
-0.4183863992,53.10508029,-0.0130543117,0.1469902962,0.4994171259,-1.067124243,19.16291936,0.5251667459,13.7854,2,0.2346677506,0.2174300691,0.8523214147,2.108050999,90,-2,63,Eustress-distress coexistence
-0.4188839422,53.82578329,0.1209991889,-0.3220668806,1.169856928,-1.078827023,15.34311231,0.9690142597,9.9438,11,0.4150854927,0.9075847548,1.6479635,1.949727775,90,-2,63,Eustress-distress coexistence
-0.3952008961,50.69852233,0.02045906345,-0.1717425323,0.9458401694,-1.062923245,9.190377481,0.792429765,10.7458,7,0.3574693628,0.5967410776,1.263516887,1.312161507,90,-2,63,Eustress-distress coexistence
-0.3761947541,54.38633007,0.03185361101,0.3922563381,0.7339824805,-1.028315025,18.83880725,0.8683929147,9.4719,4,0.2583553712,0.2832065446,0.7273114405,2.98586416,90,-2,63,Eustress-distress coexistence
-0.4222672345,51.63417184,-0.0130543117,0.1435995215,0.5915361666,-1.066424077,2.37343264,0.6317537833,13.9896,3,0.2446414856,0.3047333911,0.8461800951,2.678494056,90,-2,63,Eustress-distress coexistence
1.525713062,36.93351654,-0.2251939765,0.2001124343,-0.03831972201,-0.2967412588,1.705126264,0.1181474398,2.3135,6,0.2285232174,0.005749411774,-0.005006814616,0.2065046544,40,-7,41,Eustress-distress coexistence
1.254850661,80.33585262,-0.00165976415,0.4612020918,0.4202623907,-0.3237476735,10.99287641,0.1107499813,2.2865,2,0.3182868324,0.1201606145,0.03852831833,0.2361055732,40,-7,41,Eustress-distress coexistence
1.285996852,34.74611972,0.1880259392,-0.02028792585,-0.36218579,-0.3550551098,8.597803835,0.1176701844,3.4365,3,0.08978143941,0.0005670227993,-0.005825657242,0.2048369971,40,-7,41,Eustress-distress coexistence
1.175044766,49.42148719,-0.1357132648,-0.1886964062,-0.3692718701,-0.3972651357,4.358069784,0.114090769,4.4594,6,0.05362665003,0.0005670227993,-0.005825657242,0.2041073969,40,-7,41,Eustress-distress coexistence
1.221714298,59.91593435,0.06536698617,-0.1287927186,-0.3432627353,-0.4301729521,7.751955161,0.1367604001,4.9833,5,0.1072354757,0.0005670227993,-0.005825657242,0.2050454542,40,-7,41,Eustress-distress coexistence
1.29893297,45.00876182,0.03185361101,-0.04854438229,-0.2637859056,-0.469482289,13.84863977,0.1159997906,4.974,5,0.08345880383,0.0005670227993,0.05858996267,0.2070257974,40,-7,41,Eustress-distress coexistence
1.497751147,57.5557374,0.07642639997,0.02266188793,-0.08824437695,-0.5290964488,4.276642112,0.1307947077,10.076,11,0.1687698586,0.02777456492,0.02187851827,0.206608883,40,-7,41,Eustress-distress coexistence
1.448892425,22.87348613,0.08748581377,0.5934423079,0.5693921664,-0.5768077813,8.941398636,0.1165565885,4.5302,6,0.2906809588,0.04112918266,-0.004870340845,0.278318151,40,-7,41,Eustress-distress coexistence
1.499044758,80.19255495,0.1545125641,0.2735792211,-0.03147521287,-0.6040142435,8.573225667,0.1241926748,4.1333,12,0.159419482,0.002859233308,-0.005416235929,0.2379816878,40,-7,41,Eustress-distress coexistence
1.370778177,20.24355238,-0.1357132648,-0.09375471258,-0.2494526982,-0.615817047,0.1263286333,0.1389875919,4.9604,10,0.1537202049,0.03295695389,0.01928551662,0.2086934548,40,-7,41,Eustress-distress coexistence
-0.03746748952,52.84798741,0.7356344893,-1.329126988,1.06541777,-0.05608409702,3.316395053,0.4534193521,1.126,4,0.2124940004,0.4978770418,0.1185019481,0.5680736233,44,-15,42,Eustress-distress coexistence
-0.07020581797,47.14979763,0.1099397751,-1.741671252,1.129997727,-0.0127738098,5.89020886,0.5145875848,5.7719,7,0.311162736,0.7491232457,0.4789291773,0.850428866,44,-15,42,Eustress-distress coexistence
-0.0966751048,55.22082827,0.1209991889,-0.8476369703,0.1134673337,-0.01087335839,2.478539279,0.3371281218,18.2667,5,0.2655685188,0.1567363213,0.1664042417,0.8430286363,44,-15,42,Eustress-distress coexistence
-0.07000680078,53.1514413,0.6572131915,-1.062386039,1.017667254,-0.1208994922,25.61628715,0.544177419,49.4135,8,0.2722473592,0.5724237139,0.4359399395,0.5131451579,44,-15,42,Eustress-distress coexistence
-0.08095274646,48.05173003,0.1880259392,-1.273744333,0.7645814625,-0.1306017968,14.3975522,0.4400562012,29.0146,6,0.2732269225,0.4402727951,0.2129417977,0.4468557765,44,-15,42,Eustress-distress coexistence
-0.1014515175,55.67600911,0.04291302481,-1.014915192,0.8232026702,-0.03777974931,2.957813563,0.4533398096,16.7135,9,0.2848035792,0.4153574635,0.2387353404,0.7651698817,44,-15,42,Eustress-distress coexistence
-0.08752031387,52.03456239,0.07642639997,-0.9764864116,0.7018535493,-0.05938488104,4.745425715,0.8045997775,33.2813,6,0.2917495732,0.4385785525,0.2899130045,0.7908101141,44,-15,42,Eustress-distress coexistence
-0.1054318613,12.42961462,0.355592815,-1.174281607,0.6687583345,0.02063412539,4.148256151,0.8133494596,6.8646,6,0.2934415461,0.6419873198,0.361152313,0.7101371877,44,-15,42,Eustress-distress coexistence
-0.1328962341,118.364526,0.04291302481,-0.9414484056,0.4825876857,0.02963626361,-3.819466509,0.2893230401,16.7917,7,0.2480254314,0.156337676,0.03648121177,0.503034985,44,-15,42,Eustress-distress coexistence
-0.1667291572,27.62338249,0.2215393144,-1.066907072,0.7235949313,0.02423498067,2.873588376,0.4222386666,16.7594,13,0.274295537,0.3908407772,0.03498000028,0.5936096272,44,-15,42,Eustress-distress coexistence
-0.1636443907,55.23768682,0.1434531503,-1.060125523,0.5464429299,0.1966759395,20.89418156,0.3410257075,8.076,11,0.2217553258,0.1720841656,0.03156815601,0.6219598029,45,-10,56,Eustress-distress coexistence
-0.1177709274,49.05481374,0.04291302481,-1.002482352,0.3676804557,0.1327607581,9.857285099,0.4317837744,14.4344,8,0.2584444224,0.02119691737,0.03402468389,0.7994610869,45,-10,56,Eustress-distress coexistence
-0.1662316142,52.75105075,0.2439932758,-1.088381979,0.6210078177,0.1192575508,16.93589751,0.5506203668,6.9698,4,0.2919276756,0.1696922938,0.03675415931,0.7591246236,45,-10,56,Eustress-distress coexistence
-0.1527979536,63.40143949,0.2215393144,-1.156197475,0.7107111494,0.140662635,8.219140183,0.5754376471,6.7771,4,0.2884546786,0.2804160275,0.2051627927,0.8590798387,45,-10,56,Eustress-distress coexistence
-0.1443397228,39.49601609,0.7577533169,-1.427459456,0.7027393093,0.09315134996,14.88871592,0.6745476834,7.3042,5,0.3110736848,1.011232534,0.3460037244,0.6707387817,45,-10,56,Eustress-distress coexistence
-0.1375731382,-74.9566775,0.04291302481,-1.498665726,1.043112723,0.004930395374,13.74772941,0.9953428488,23.6469,10,0.3307540012,1.089566337,0.6987884224,0.7109710164,45,-10,56,Eustress-distress coexistence
-0.1202586423,177.9004941,0.04291302481,-1.004742868,0.7672387425,-0.1476058356,13.30871936,0.816212992,5.1302,6,0.2894342419,0.3695132533,0.239554183,0.9621619114,45,-10,56,Eustress-distress coexistence
0.2476246412,54.28939341,0.04291302481,-1.533703732,0.8026691428,-0.07428842099,12.6858726,0.8417461554,5.775,6,0.3733204773,1.079400882,0.5007649807,0.7489102221,45,-10,56,Eustress-distress coexistence
0.02114307417,81.54966819,0.08748581377,-1.167500057,1.183787517,-0.02477666076,2.251241177,1.260855931,8.875,6,0.4541789718,1.128832899,0.9831997611,0.6463492923,45,-10,56,Eustress-distress coexistence
-0.1859343164,59.47339742,0.5231596908,-1.344950603,0.7978377246,-0.1451052417,10.50001419,0.8876422155,6.1573,14,0.3685117123,0.7083617632,0.458867533,0.6593778657,45,-10,56,Eustress-distress coexistence
-0.1562807545,19.48913229,0.04291302481,-1.034129583,1.329454776,-0.1951171207,8.616087594,1.252185792,6.5604,8,0.3686007635,1.168996414,0.8314409278,0.67824324,46,-12,60,Eustress-distress coexistence
-0.06035446686,33.67138718,0.7356344893,-1.207059096,1.597195869,-0.26483368,6.723368804,1.588014502,5.8688,7,0.3769715768,1.047210273,1.004899091,0.8830524138,46,-12,60,Eustress-distress coexistence
-0.08821687405,63.67539092,0.6461537777,-1.266962784,1.72208803,-0.3298491228,17.96967926,1.665409418,3.9458,9,0.4087628571,1.164013348,1.187773944,0.888055386,46,-12,60,Eustress-distress coexistence
-0.1072230161,68.0881163,0.5680676135,-1.101945078,0.8946271363,-0.323147531,9.857285099,0.8525639443,3.6281,11,0.2952225702,0.509537417,0.4590040068,0.8081120596,46,-12,60,Eustress-distress coexistence
0.1022425808,50.51307828,0.1659071116,-0.7854727661,0.6682751927,-0.09929436049,20.87599771,0.3115154158,5.9135,5,0.2384079012,0.1872326872,0.04507905934,0.4458134906,46,-12,60,Eustress-distress coexistence
-0.07796748855,43.07002861,0.09888036132,-1.559699672,1.043595865,-0.02107578171,12.25785279,0.6171179513,7.2938,4,0.3083130974,0.4908010876,0.2107582173,0.7280645047,46,-12,60,Eustress-distress coexistence
0.2419526511,47.20458791,0.4115601516,-1.246618135,0.4538407473,-0.04358112727,16.794623,0.4696460354,3.8771,4,0.2808853262,0.6128862125,0.3865364344,0.7294194763,46,-12,60,Eustress-distress coexistence
0.1978703426,51.03569332,0.04291302481,-1.12002921,0.6331668869,-0.1150981143,10.80594245,0.8664838932,21.6344,14,0.2882765762,1.083088351,0.4111017131,0.8120727459,46,-12,60,Eustress-distress coexistence
0.1793617436,16.28179322,0.04291302481,-1.174281607,1.486153774,-0.2184226563,23.53633467,0.9657530145,43.9427,18,0.2715349496,0.8555615424,0.4055062885,1.100369018,46,-12,60,Eustress-distress coexistence
0.1903076892,90.09695287,0.556673066,-1.210449871,1.250219517,-0.1258006564,22.73454686,1.098827726,14.2792,10,0.3331583837,0.8548639131,0.7196689093,0.9124448754,46,-12,60,Eustress-distress coexistence
-0.08941097721,52.30851382,0.07642639997,-1.196886772,0.1548564831,-0.7732544421,21.1057936,0.104386576,9.9323,10,0.1656530664,0.0005670227993,0.05272159051,0.2368351733,45,-4,64,Eustress-distress coexistence
-0.09120213196,51.99241602,0.2215393144,-1.391291192,0.1762757706,-0.7876578633,19.74250454,0.104386576,9.9552,5,0.1790997984,0.0005670227993,0.04439669048,0.2051496828,45,-4,64,Eustress-distress coexistence
-0.09130164056,55.1449648,0.08748581377,-1.500926243,0.141811654,-0.8002608568,20.6858666,0.104386576,10.001,10,0.1847100243,0.0007663454521,0.1150901039,0.2915551816,45,-4,64,Eustress-distress coexistence
-0.09070458898,50.5257222,0.1434531503,-1.360774219,0.1075085846,-0.8057621635,22.9506549,0.104386576,9.8594,7,0.1649406568,0.0005670227993,0.07728686929,0.2046285399,45,-4,64,Eustress-distress coexistence
-0.09060508038,54.1418811,0.08748581377,-1.556308898,0.1232106938,-0.8417707164,29.16553452,0.104386576,9.9719,10,0.1826618466,0.002659910655,0.1653124516,0.2165105988,45,-4,64,Eustress-distress coexistence
-0.09169967495,51.51616199,0.1659071116,-1.358513703,0.1455962649,-0.8579745652,25.13741251,0.104386576,10.0365,8,0.1865800997,0.01103146208,0.1455237548,0.2195332278,45,-4,64,Eustress-distress coexistence
-0.09150065775,55.2461161,0.1099397751,-1.140373859,0.125384832,-0.8851810273,24.42004971,0.104386576,9.9323,9,0.136444271,0.0005670227993,0.01191593299,0.2044200827,45,-4,64,Eustress-distress coexistence
-0.0933913211,49.1180333,0.1099397751,-1.130201535,0.1767589124,-0.8962836645,25.05518555,0.104386576,10.0146,13,0.1692151146,0.0005670227993,0.07278323485,0.2159894559,45,-4,64,Eustress-distress coexistence
-0.0932918125,53.32424144,0.1434531503,-1.149415925,0.1702364978,-0.9259907206,23.97284693,0.104386576,9.8354,17,0.1770516207,0.0005670227993,0.05203922166,0.2077553975,45,-4,64,Eustress-distress coexistence
-0.09498345865,54.91737438,0.009399649652,-1.482842111,0.1584800468,-0.9451952822,21.3144083,0.104386576,9.9917,4,0.2100896179,0.01760910962,0.4600957969,0.2345421444,45,-4,64,Eustress-distress coexistence
0.02970081352,44.50721997,0.1880259392,-1.287307432,0.1908505489,-1.504628161,23.35089938,0.104386576,11.4354,7,0.2026093166,0.003656523919,0.1752750369,0.2511144898,47,-8,64,Eustress-distress coexistence
0.1668236603,53.91429068,0.009399649652,-1.018305967,-0.02728798375,-1.496326189,25.38309428,0.104386576,10.2823,9,0.1971771931,0.01033383279,0.1598535007,0.2163021416,47,-8,64,Eustress-distress coexistence
0.3613629677,54.10394936,0.06536698617,-1.312173114,0.1397180394,-1.502127567,15.33901594,0.104386576,8.3552,9,0.2190837896,0.03136237267,0.3292174505,0.3077106126,47,-8,64,Eustress-distress coexistence
0.04562218906,51.20006418,0.2215393144,-1.220622195,0.1158025192,-1.544637664,21.13566706,0.104386576,8.9615,5,0.2035888799,0.01013451014,0.0828822939,0.2626838629,47,-8,64,Eustress-distress coexistence
0.1458273463,57.77068391,0.1434531503,-1.19123548,0.1473677849,-1.572644316,16.73137918,0.104386576,17.001,11,0.1927246328,0.002161604022,0.1936989959,0.2214093424,47,-8,64,Eustress-distress coexistence
0.1278162903,49.45941893,0.1323937365,-1.288437691,0.1409258939,-1.588648118,27.43197436,0.104386576,9.9323,7,0.1673450393,0.0005670227993,0.01287124938,0.2057750543,47,-8,64,Eustress-distress coexistence
0.04482612028,52.82691422,0.1099397751,-1.132462051,0.1216002211,-1.595849828,21.69936636,0.104386576,10,6,0.2302151903,0.008440267589,0.3409541948,0.2781096938,47,-8,64,Eustress-distress coexistence
0.04452759449,60.05501739,0.2439932758,-0.8566790363,0.04349229318,-1.613854105,19.09278166,0.104386576,9.7427,7,0.1603990453,0.0005670227993,0.04999211509,0.2055665972,47,-8,64,Eustress-distress coexistence
0.04303496553,45.86011858,0.04291302481,-1.001352093,0.1938299235,-1.650962919,15.23810558,0.104386576,10.2885,14,0.1631596326,0.0005670227993,0.04780853476,0.2057750543,47,-8,64,Eustress-distress coexistence
-0.06065299265,51.79854269,0.232933862,-1.236445811,0.05412141326,-1.665866459,21.66989254,0.104386576,8.3979,7,0.1921903256,0.004254491878,0.2122594288,0.2109864837,47,-8,64,Eustress-distress coexistence
-0.006719333019,3.789607923,0.04291302481,0.3470460078,0.4833123985,-1.176850306,23.32612139,1.944762907,9.4302,4,0.271267796,0.02199420799,0.967778225,0.2041073969,48,-30,70,Eustress-distress coexistence
-0.01129672849,57.27335669,0.03185361101,-0.4418742559,0.3762964849,-1.186452587,9.128032858,1.677340803,10.9135,5,0.2840911696,0.1305253925,0.9445776839,0.2041073969,48,-30,70,Eustress-distress coexistence
-0.01358542622,-24.76877519,0.06536698617,-0.5176015591,0.7190856076,-1.20835779,27.3328624,0.1460668802,15.0656,7,0.2999422841,0.2011852729,0.2582510896,0.2042116255,48,-30,70,Eustress-distress coexistence
-0.00771441899,126.1236735,0.6572131915,-0.8431159372,0.4904790022,-1.229962921,20.66818231,0.2186892422,50.1823,7,0.28560504,0.1310236991,0.04576142819,0.2045243113,48,-30,70,Eustress-distress coexistence
-0.01050065971,44.39342476,0.2885660647,-0.9018893666,0.3477105938,-1.277974325,14.34180172,0.2602900038,5.1135,6,0.3109846336,0.09315239507,0.02911162813,0.2041073969,48,-30,70,Eustress-distress coexistence
-0.009903608127,48.32568147,0.7466939031,-0.886065751,-0.0007151835355,-1.324585396,20.79886623,0.1588732332,1.1031,1,0.2800838653,0.4125669463,0.2671218847,0.2042116255,48,-30,70,Eustress-distress coexistence
-0.009505573738,58.1078549,0.7466939031,-0.8125989643,0.3874892704,-1.346490599,25.12012786,0.1998376543,0.3229,10,0.3303977964,0.07252250049,0.01355361824,0.2041073969,48,-30,70,Eustress-distress coexistence
-0.008809013558,90.60692399,0.6572131915,-0.9380576308,0.2843384914,-1.368995945,24.51156841,0.4656689072,0.9438,7,0.334137947,0.128532166,0.3656559474,0.21494717,48,-30,70,Eustress-distress coexistence
-0.007913436184,25.22946844,0.7466939031,-0.1898266645,0.4522302746,-1.378498202,23.81268919,1.682113357,0.6958,8,0.2775904316,0.1231504543,0.7708465735,0.2043158541,48,-30,70,Eustress-distress coexistence
-0.008211961976,30.91079968,0.8026612396,0.4261640858,0.1348866212,-1.391901386,24.333027,1.16779113,1,7,0.2679729014,0.1053110769,0.7873598998,0.211924541,48,-30,70,Eustress-distress coexistence
-0.06751908585,36.63849192,0.5010408632,0.3007054192,0.04574695501,-0.1945169781,23.50496253,0.746135992,-4.7135,5,0.2030545727,0.1674997446,0.4894376577,0.2062961973,50,-65,66,Eustress-distress coexistence
-0.05348837366,83.84664558,0.08748581377,0.1447297797,0.433951409,-0.2106208032,21.90888025,1.892105729,-1.2458,9,0.2430385639,0.05667634959,0.5866069826,0.2090061405,50,-65,66,Eustress-distress coexistence
-0.06463333653,28.18814391,-0.0130543117,0.3221803261,0.414867307,-0.2427284295,23.88442547,1.379931152,-0.0354,7,0.2762546635,0.08288727844,0.4065980787,0.2065046544,50,-65,66,Eustress-distress coexistence
-0.04154734201,48.67128173,-0.0130543117,0.2554950889,0.5551394827,-0.2503302351,19.09637846,1.599389089,3.7052,5,0.2701101303,0.1115897405,0.5756890809,0.2044200827,50,-65,66,Eustress-distress coexistence
-0.06741957725,43.54628264,0.7242399418,0.4521600257,0.5251041661,-0.2157220148,27.21426774,1.791404841,11.2427,10,0.2373392867,0.09624189619,0.5632699678,0.2145302557,50,-65,66,Eustress-distress coexistence
-0.06662350848,105.9945652,0.7466939031,0.2814910289,0.5088383914,-0.1826141509,26.65266658,1.35694335,13.2208,13,0.2731378713,0.1125863537,0.530379789,0.20535814,50,-65,66,Eustress-distress coexistence
-0.06493186233,1.446269521,0.6907265666,0.1334271971,0.4126126452,-0.1550075937,21.73783219,1.680681591,16.6635,7,0.2432166663,0.1525505456,0.7647052538,0.245486146,50,-65,66,Eustress-distress coexistence
-0.06333972477,75.62810263,0.6907265666,0.2181965665,0.3137296189,-0.1422045527,20.36085529,1.595332418,9.4969,6,0.2103567715,0.06335365846,0.7486013488,0.2410043168,50,-65,66,Eustress-distress coexistence
-0.06363825056,76.08328347,0.6015809887,0.180898044,0.1509108249,-0.1817139371,19.44167176,1.719498362,7.0708,3,0.1917450696,0.156935644,0.6916917863,0.2336040871,50,-65,66,Eustress-distress coexistence
-0.06363825056,-34.64788528,0.4561329405,0.1831585605,-0.2809374403,-0.2147217773,24.71988338,1.793950203,8.7823,5,0.1880049189,0.4384788912,0.6637146632,0.2060877401,50,-65,66,Eustress-distress coexistence
-0.0622451302,122.8826173,0.009399649652,0.4747651909,-0.2209473307,-0.2275248183,22.17334534,1.940069896,45.6885,2,0.1818603858,0.3804759992,0.6474742845,0.2056708257,38,5,32,Eustress-distress coexistence
-0.06194660441,48.19081307,0.2550526896,0.3108777436,0.1620230868,-0.2470294511,19.44167176,2.024146387,53.0573,7,0.201896907,0.3912394225,0.762794621,0.2182824848,38,5,32,Eustress-distress coexistence
-0.06294169038,64.54360623,0.2775066509,0.01135930535,0.7067654911,-0.2468294036,27.1322406,2.120074721,52.0177,4,0.1881830214,0.2429433687,0.9702347529,0.2383986021,38,5,32,Eustress-distress coexistence
-0.06473284513,53.54340258,0.1434531503,0.1040404825,0.4987729368,-0.2340263626,20.75380625,1.740020344,13.6583,8,0.1943275545,0.2020822249,1.054029648,0.2452776889,38,5,32,Eustress-distress coexistence
-0.06562842251,32.77366941,0.4675274881,0.4284246023,0.4504587546,-0.2215233928,18.97378735,1.553095316,9.8635,7,0.2178370728,0.1714861977,0.9129157691,0.2097357406,38,5,32,Eustress-distress coexistence
-0.06692203427,58.17107446,0.1545125641,0.1978519178,0.4387023036,-0.2103207319,23.81248937,1.519926066,5.2281,9,0.2360035186,0.09066086191,0.8422223557,0.2172401989,38,5,32,Eustress-distress coexistence
-0.06771810304,98.44193494,0.2550526896,0.3233105844,0.6526536071,-0.1888156239,23.95626167,2.118563412,10.8906,7,0.2140969221,0.1769675706,1.256010829,0.2110907123,38,5,32,Eustress-distress coexistence
-0.06851417182,27.7371777,-0.0130543117,0.2532345724,0.2890088624,-0.1560078313,21.12337798,1.678374856,10.0708,7,0.1977115003,0.205769694,1.044749432,0.2278715148,38,5,32,Eustress-distress coexistence
-0.06861368042,37.91974169,0.5231596908,0.1865493352,0.2794265496,-0.1292014641,25.58801226,1.325364952,10.0052,7,0.2336881873,0.127934198,0.88616691,0.2048369971,38,5,32,Eustress-distress coexistence
-0.06901171481,55.10281843,0.5680676135,0.5007611308,0.5439466971,-0.1189990408,28.78407336,1.303808917,10.0698,13,0.2414356422,0.08757136079,0.494623661,0.2041073969,38,5,32,Eustress-distress coexistence
-0.06950925779,48.9494478,0.7242399418,-0.08584290478,0.1875490798,-0.1186989696,29.96902083,1.003297105,9.976,6,0.2471349193,0.108400578,0.4180618755,0.2842591805,39,2,42,Eustress-distress coexistence
